AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,PtWritingType,AnswerKey,NumberOfAnswerOptions,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-27511,200,27511,item-200-27511.xml,12094,MC,6,1.2.3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,24,IRT3PLn,1,1,0.36849,0.15611,0,,,0.15611,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|3-6,,,,,1.2.3,CLAIM_2|4-1,,,,C,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-29321,200,29321,item-200-29321.xml,12094,MC,6,2.3.4,CLAIM_1,1-Jan,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,19,IRT3PLn,1,1,0.43015,-0.38405,0,,,-0.38405,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|9-6,,,,,2.3.4,CLAIM_1|1-1,,,,C,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-30482,200,30482,item-200-30482.xml,12094,MC,6,3.4.5,CLAIM_1,1-Feb,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,33,IRT3PLn,1,1,0.41645,0.30917,0,,,0.30917,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-4-CR|3-6,,,,,3.4.5,CLAIM_1|2-1,,,,B,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-30973,200,30973,item-200-30973.xml,12094,HTQ,6,1.2.3,CLAIM_2,1-Mar,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,40,IRT3PLn,1,1,0.9557,0.71467,0,,,0.71467,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-4-CR|4-6,,,,,1.2.3,CLAIM_2|3-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-31075,200,31075,item-200-31075.xml,12115,SA,6,2.3.4,CLAIM_2,1-Apr,200-877,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,FALSE,FALSE,28,IRTGPC,1,2,0.59853,1.08366,2.24366,,,1.66366,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|2-6,,,,,2.3.4,CLAIM_2|4-1,,,,Hand,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-32214,200,32214,item-200-32214.xml,12094,HTQ,6,3.4.5,CLAIM_1,1-Jan,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,34,IRT3PLn,1,1,0.65987,0.93659,0,,,0.93659,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|9-6,,,,,3.4.5,CLAIM_1|1-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-32448,200,32448,item-200-32448.xml,12115,HTQ,6,1.2.3,CLAIM_1,1-Feb,200-877,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,FALSE,FALSE,26,IRT3PLn,1,1,0.34673,-0.12715,0,,,-0.12715,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|2-6,,,,,1.2.3,CLAIM_1|2-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-32474,200,32474,item-200-32474.xml,12094,MC,6,2.3.4,CLAIM_2,1-Mar,200-958,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,21,IRT3PLn,1,1,0.76354,0.34359,0,,,0.34359,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,2.3.4,CLAIM_2|3-1,,,,A,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-32476,200,32476,item-200-32476.xml,12094,EBSR,6,3.4.5,CLAIM_2,1-Apr,200-958,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,FALSE,FALSE,22,IRT3PLn,1,1,0.63844,0.87821,0,,,0.87821,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,3.4.5,CLAIM_2|4-1,,,,B;B,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-32478,200,32478,item-200-32478.xml,12094,MC,6,1.2.3,CLAIM_1,1-Jan,200-958,Y,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,20,IRT3PLn,1,1,0.42228,-0.0134,0,,,-0.0134,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,1.2.3,CLAIM_1|1-1,,,,A,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-33244,200,33244,item-200-33244.xml,12094,SA,6,2.3.4,CLAIM_1,1-Feb,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,39,IRTGPC,1,2,0.72101,0.38567,1.84339,,,1.11453,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|1-6,,,,,2.3.4,CLAIM_1|2-1,,,,Hand,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-35418,200,35418,item-200-35418.xml,12115,MC,6,3.4.5,CLAIM_2,1-Mar,200-1081,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,9,IRT3PLn,1,1,0.34441,-1.10925,0,,,-1.10925,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,3.4.5,CLAIM_2|3-1,,,,C,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-35421,200,35421,item-200-35421.xml,12094,MI,6,1.2.3,CLAIM_2,1-Apr,200-1081,Y,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,10,IRT3PLn,1,1,0.76,-0.34292,0,,,-0.34292,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,1.2.3,CLAIM_2|4-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-36357,200,36357,item-200-36357.xml,12094,MC,6,2.3.4,CLAIM_1,1-Jan,,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,13,IRT3PLn,1,1,0.46219,-0.85543,0,,,-0.85543,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|9-6,,,,,2.3.4,CLAIM_1|1-1,,,,B,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-36405,200,36405,item-200-36405.xml,12094,MS,6,3.4.5,CLAIM_1,1-Feb,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,TRUE,TRUE,29,IRT3PLn,1,1,0.84608,0.29815,0,,,0.29815,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|8-6,,,,,3.4.5,CLAIM_1|2-1,,,,"A,C,D",6,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-36947,200,36947,item-200-36947.xml,12115,MS,6,1.2.3,CLAIM_2,1-Mar,200-1164,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,36,IRT3PLn,1,1,0.32972,2.65282,0,,,2.65282,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|8-6,,,,,1.2.3,CLAIM_2|3-1,,,,"A,C",6,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-36951,200,36951,item-200-36951.xml,12115,SA,6,2.3.4,CLAIM_2,1-Apr,200-1164,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,35,IRTGPC,1,2,0.67539,1.20107,2.68563,,,1.94335,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|9-6,,,,,2.3.4,CLAIM_2|4-1,,,,Hand,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-36963,200,36963,item-200-36963.xml,12115,MC,6,3.4.5,CLAIM_1,1-Jan,200-1164,,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,38,IRT3PLn,1,1,0.48418,0.09876,0,,,0.09876,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|13-6,,,,,3.4.5,CLAIM_1|1-1,,,,D,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37113,200,37113,item-200-37113.xml,12094,HTQ,6,1.2.3,CLAIM_1,1-Feb,200-1175,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,4,IRT3PLn,1,1,0.7119,-0.49573,0,,,-0.49573,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|8-6,,,,,1.2.3,CLAIM_1|2-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37115,200,37115,item-200-37115.xml,12094,EBSR,6,2.3.4,CLAIM_2,1-Mar,200-1175,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,5,IRT3PLn,1,1,0.98123,-0.20586,0,,,-0.20586,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|9-6,,,,,2.3.4,CLAIM_2|3-1,,,,D;A,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37117,200,37117,item-200-37117.xml,12094,MS,6,3.4.5,CLAIM_2,1-Apr,200-1175,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,7,IRT3PLn,1,1,0.42049,1.15649,0,,,1.15649,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|10-6,,,,,3.4.5,CLAIM_2|4-1,,,,"C,D",5,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37241,200,37241,item-200-37241.xml,12115,MC,6,1.2.3,CLAIM_1,1-Jan,200-1181,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,43,IRT3PLn,1,1,0.40427,1.13291,0,,,1.13291,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|9-6,,,,,1.2.3,CLAIM_1|1-1,,,,B,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37243,200,37243,item-200-37243.xml,12115,HTQ,6,2.3.4,CLAIM_1,1-Feb,200-1181,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,42,IRT3PLn,1,1,0.45598,-0.5648,0,,,-0.5648,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|10-6,,,,,2.3.4,CLAIM_1|2-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37245,200,37245,item-200-37245.xml,12115,EBSR,6,3.4.5,CLAIM_2,1-Mar,200-1181,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,44,IRT3PLn,1,1,0.44705,1.021,0,,,1.021,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|11-6,,,,,3.4.5,CLAIM_2|3-1,,,,D;A,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37251,200,37251,item-200-37251.xml,12115,MS,6,1.2.3,CLAIM_2,1-Apr,200-1181,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,45,IRT3PLn,1,1,0.66852,1.38329,0,,,1.38329,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|14-6,,,,,1.2.3,CLAIM_2|4-1,,,,"A,C,D",6,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37307,200,37307,item-200-37307.xml,12094,HTQ,6,2.3.4,CLAIM_1,1-Jan,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,TRUE,TRUE,23,IRT3PLn,1,1,0.45828,0.03541,0,,,0.03541,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-4-CR|2-6,,,,,2.3.4,CLAIM_1|1-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37321,200,37321,item-200-37321.xml,12094,EBSR,6,3.4.5,CLAIM_1,1-Feb,200-1081,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,11,IRT3PLn,1,1,0.45127,1.8636,0,,,1.8636,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,3.4.5,CLAIM_1|2-1,,,,B;C,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37433,200,37433,item-200-37433.xml,12115,MC,6,1.2.3,CLAIM_2,1-Mar,200-877,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,25,IRT3PLn,1,1,0.61099,-0.26677,0,,,-0.26677,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|3-6,,,,,1.2.3,CLAIM_2|3-1,,,,B,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-37435,200,37435,item-200-37435.xml,12115,MC,6,2.3.4,CLAIM_2,1-Apr,200-877,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,27,IRT3PLn,1,1,0.45829,0.29011,0,,,0.29011,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|6-6,,,,,2.3.4,CLAIM_2|4-1,,,,A,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-41340,200,41340,item-200-41340.xml,12094,MC,6,3.4.5,CLAIM_1,1-Jan,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.64352,-0.4996,0,,,-0.4996,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-4-CR|2-6,,,,,3.4.5,CLAIM_1|1-1,,,,B,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-44973,200,44973,item-200-44973.xml,12094,HTQ,6,1.2.3,CLAIM_1,1-Feb,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,TRUE,TRUE,12,IRT3PLn,1,1,0.94467,-0.34438,0,,,-0.34438,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-4-CR|4-6,,,,,1.2.3,CLAIM_1|2-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-45960,200,45960,item-200-45960.xml,12094,MC,6,2.3.4,CLAIM_2,1-Mar,,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.60624,-1.85545,0,,,-1.85545,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|9-6,,,,,2.3.4,CLAIM_2|3-1,,,,C,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-46849,200,46849,item-200-46849.xml,12115,MC,6,3.4.5,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.92295,-1.92711,0,,,-1.92711,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|8-6,,,,,3.4.5,CLAIM_2|4-1,,,,C,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-52424,200,52424,item-200-52424.xml,12115,MS,6,1.2.3,CLAIM_1,1-Jan,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,TRUE,TRUE,41,IRT3PLn,1,1,0.32975,2.46044,0,,,2.46044,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|8-6,,,,,1.2.3,CLAIM_1|1-1,,,,"A,C",6,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-52498,200,52498,item-200-52498.xml,12094,MC,6,2.3.4,CLAIM_1,1-Feb,200-1692,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,16,IRT3PLn,1,1,0.54709,0.0377,0,,,0.0377,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|3-6,,,,,2.3.4,CLAIM_1|2-1,,,,D,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-52500,200,52500,item-200-52500.xml,12115,MC,6,3.4.5,CLAIM_2,1-Mar,200-1692,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,15,IRT3PLn,1,1,0.43361,-0.17601,0,,,-0.17601,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|3-6,,,,,3.4.5,CLAIM_2|3-1,,,,D,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-52618,200,52618,item-200-52618.xml,12115,HTQ,6,1.2.3,CLAIM_2,1-Apr,200-1692,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,18,IRT3PLn,1,1,0.55292,3.04704,0,,,3.04704,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|4-6,,,,,1.2.3,CLAIM_2|4-1,,,,qrx,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-53850,200,53850,item-200-53850.xml,12094,MC,6,2.3.4,CLAIM_1,1-Jan,200-1692,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,14,IRT3PLn,1,1,0.4323,-0.53529,0,,,-0.53529,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|6-6,,,,,2.3.4,CLAIM_1|1-1,,,,A,4,1,2210,2620,2,2620,2920
